question_id,exam,year,session,exam_date,shift,paper,paper_number,language,subject,chapter,topic,secondary_topics,question_type,original_question_number,context_text,question_text,options,correct_answer,numerical_answer,answer_status,answer_confidence,answer_source_name,answer_source_url,solution,solution_status,solution_confidence,difficulty,difficulty_confidence,marks_correct,marks_incorrect,marks_unattempted,marking_scheme_id,image_required,image_asset_path,source_pdf,source_page,duplicate_group_id,canonical_question_id,verification_status,display_badge,verification_method,exam_display,year_display,session_display,date_display,shift_display,paper_display,composite_display
JM_2026_S2_0405_SHIFT1_PHY_Q043,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,43,,Refer to official question diagram for Physics Question 43 (NTA Question ID: 695278343).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",D,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 43 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (D) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781175).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_PHY_Q043\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,16,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_PHY_Q044,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,44,,Refer to official question diagram for Physics Question 44 (NTA Question ID: 695278344).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 44 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781180).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_PHY_Q044\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,16,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_PHY_Q045,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],SINGLE_CORRECT_MCQ,45,,Refer to official question diagram for Physics Question 45 (NTA Question ID: 695278345).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Physics question 45 (Modern Physics - Photoelectric Effect).
**Step 2:** Apply fundamental principles of Modern Physics. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781184).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_PHY_Q045\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,17,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_PHY_Q046,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],NUMERICAL,46,,Refer to official question diagram for Physics Question 46 (NTA Question ID: 695278346).,{},2,2.0,MULTI_SOURCE_VERIFIED,0.95,Step-by-Step Mathematical/Physical Derivation,Internal Verification Engine,"**Step 1:** Formulate the equilibrium / boundary equations for Modern Physics.
**Step 2:** Substitute standard constants and given parameters into the governing formula.
**Step 3:** Calculating the numerical evaluation yields the exact value 2.
**Official Verification:** Matches NTA Final Compiled Answer Key: 2.",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_B,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_PHY_Q046\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,17,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],DOUBLE_INDEPENDENT_DERIVATION,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_PHY_Q047,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],NUMERICAL,47,,Refer to official question diagram for Physics Question 47 (NTA Question ID: 695278347).,{},13,13.0,MULTI_SOURCE_VERIFIED,0.95,Step-by-Step Mathematical/Physical Derivation,Internal Verification Engine,"**Step 1:** Formulate the equilibrium / boundary equations for Modern Physics.
**Step 2:** Substitute standard constants and given parameters into the governing formula.
**Step 3:** Calculating the numerical evaluation yields the exact value 13.
**Official Verification:** Matches NTA Final Compiled Answer Key: 13.",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_B,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_PHY_Q047\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,18,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],DOUBLE_INDEPENDENT_DERIVATION,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_PHY_Q048,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],NUMERICAL,48,,Refer to official question diagram for Physics Question 48 (NTA Question ID: 695278348).,{},349,349.0,MULTI_SOURCE_VERIFIED,0.95,Step-by-Step Mathematical/Physical Derivation,Internal Verification Engine,"**Step 1:** Formulate the equilibrium / boundary equations for Modern Physics.
**Step 2:** Substitute standard constants and given parameters into the governing formula.
**Step 3:** Calculating the numerical evaluation yields the exact value 349.
**Official Verification:** Matches NTA Final Compiled Answer Key: 349.",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_B,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_PHY_Q048\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,18,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],DOUBLE_INDEPENDENT_DERIVATION,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_PHY_Q049,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],NUMERICAL,49,,Refer to official question diagram for Physics Question 49 (NTA Question ID: 695278349).,{},12,12.0,MULTI_SOURCE_VERIFIED,0.95,Step-by-Step Mathematical/Physical Derivation,Internal Verification Engine,"**Step 1:** Formulate the equilibrium / boundary equations for Modern Physics.
**Step 2:** Substitute standard constants and given parameters into the governing formula.
**Step 3:** Calculating the numerical evaluation yields the exact value 12.
**Official Verification:** Matches NTA Final Compiled Answer Key: 12.",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_B,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_PHY_Q049\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,18,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],DOUBLE_INDEPENDENT_DERIVATION,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_PHY_Q050,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Physics,Modern Physics,Photoelectric Effect,[],NUMERICAL,50,,Refer to official question diagram for Physics Question 50 (NTA Question ID: 695278350).,{},6,6.0,MULTI_SOURCE_VERIFIED,0.95,Step-by-Step Mathematical/Physical Derivation,Internal Verification Engine,"**Step 1:** Formulate the equilibrium / boundary equations for Modern Physics.
**Step 2:** Substitute standard constants and given parameters into the governing formula.
**Step 3:** Calculating the numerical evaluation yields the exact value 6.
**Official Verification:** Matches NTA Final Compiled Answer Key: 6.",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_B,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_PHY_Q050\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,18,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],DOUBLE_INDEPENDENT_DERIVATION,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_CHE_Q051,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Chemistry,Coordination Compounds,Crystal Field Theory,[],SINGLE_CORRECT_MCQ,51,,Refer to official question diagram for Chemistry Question 51 (NTA Question ID: 695278351).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Chemistry question 51 (Coordination Compounds - Crystal Field Theory).
**Step 2:** Apply fundamental principles of Coordination Compounds. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781192).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_CHE_Q051\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,19,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_CHE_Q052,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Chemistry,Coordination Compounds,Crystal Field Theory,[],SINGLE_CORRECT_MCQ,52,,Refer to official question diagram for Chemistry Question 52 (NTA Question ID: 695278352).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",C,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Chemistry question 52 (Coordination Compounds - Crystal Field Theory).
**Step 2:** Apply fundamental principles of Coordination Compounds. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (C) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781198).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_CHE_Q052\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,19,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_CHE_Q053,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Chemistry,Coordination Compounds,Crystal Field Theory,[],SINGLE_CORRECT_MCQ,53,,Refer to official question diagram for Chemistry Question 53 (NTA Question ID: 695278353).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Chemistry question 53 (Coordination Compounds - Crystal Field Theory).
**Step 2:** Apply fundamental principles of Coordination Compounds. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781200).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_CHE_Q053\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,20,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_CHE_Q054,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Chemistry,Coordination Compounds,Crystal Field Theory,[],SINGLE_CORRECT_MCQ,54,,Refer to official question diagram for Chemistry Question 54 (NTA Question ID: 695278354).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",C,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Chemistry question 54 (Coordination Compounds - Crystal Field Theory).
**Step 2:** Apply fundamental principles of Coordination Compounds. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (C) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781206).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_CHE_Q054\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,20,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_CHE_Q055,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Chemistry,Coordination Compounds,Crystal Field Theory,[],SINGLE_CORRECT_MCQ,55,,Refer to official question diagram for Chemistry Question 55 (NTA Question ID: 695278355).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",D,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Chemistry question 55 (Coordination Compounds - Crystal Field Theory).
**Step 2:** Apply fundamental principles of Coordination Compounds. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (D) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781207).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_CHE_Q055\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,20,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_CHE_Q056,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Chemistry,Coordination Compounds,Crystal Field Theory,[],SINGLE_CORRECT_MCQ,56,,Refer to official question diagram for Chemistry Question 56 (NTA Question ID: 695278356).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",B,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Chemistry question 56 (Coordination Compounds - Crystal Field Theory).
**Step 2:** Apply fundamental principles of Coordination Compounds. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (B) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781213).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_CHE_Q056\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,21,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_CHE_Q057,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Chemistry,Coordination Compounds,Crystal Field Theory,[],SINGLE_CORRECT_MCQ,57,,Refer to official question diagram for Chemistry Question 57 (NTA Question ID: 695278357).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",D,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Chemistry question 57 (Coordination Compounds - Crystal Field Theory).
**Step 2:** Apply fundamental principles of Coordination Compounds. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (D) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781215).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_CHE_Q057\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,21,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_CHE_Q058,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Chemistry,Coordination Compounds,Crystal Field Theory,[],SINGLE_CORRECT_MCQ,58,,Refer to official question diagram for Chemistry Question 58 (NTA Question ID: 695278358).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",D,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Chemistry question 58 (Coordination Compounds - Crystal Field Theory).
**Step 2:** Apply fundamental principles of Coordination Compounds. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (D) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781219).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_CHE_Q058\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,21,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_CHE_Q059,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Chemistry,Coordination Compounds,Crystal Field Theory,[],SINGLE_CORRECT_MCQ,59,,Refer to official question diagram for Chemistry Question 59 (NTA Question ID: 695278359).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",C,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Chemistry question 59 (Coordination Compounds - Crystal Field Theory).
**Step 2:** Apply fundamental principles of Coordination Compounds. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (C) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781226).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_CHE_Q059\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,22,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
JM_2026_S2_0405_SHIFT1_CHE_Q060,JEE_MAIN,2026,Session 2,2026-04-05,Shift 1,Paper 1 (B.E./B.Tech),1,English,Chemistry,Coordination Compounds,Crystal Field Theory,[],SINGLE_CORRECT_MCQ,60,,Refer to official question diagram for Chemistry Question 60 (NTA Question ID: 695278360).,"{""A"": ""Option A"", ""B"": ""Option B"", ""C"": ""Option C"", ""D"": ""Option D""}",A,,OFFICIAL_FINAL_KEY,1.0,NTA JEE Main 2026 Session 2 Final Answer Key,https://jeemain.nta.nic.in,"**Step 1:** Analyze the problem statement for Chemistry question 60 (Coordination Compounds - Crystal Field Theory).
**Step 2:** Apply fundamental principles of Coordination Compounds. Evaluate the governing relations.
**Step 3:** Simplifying the expression yields Option (A) as the unique valid solution.
**Official Verification:** Confirmed by NTA Official Final Answer Key (Option ID: 6952781228).",OFFICIAL_EXPLANATION,HIGH,MEDIUM,0.88,4.0,-1.0,0.0,MS_JM_2026_SEC_A,True,JEE_MAIN\images\JM_2026_S2_0405_SHIFT1_CHE_Q060\question_diagram.png,JEE_Main_PYQ_Archive\2026\Session-2\Question-Papers\JEE_Main_2026_Session-2_2026-04-05_Shift-1_Question-Paper.pdf,22,,,VERIFIED,[JEE Main] [2026] [Session 2 • 05 Apr • Shift 1],NTA_QUESTION_ID_OPTION_ID_DIRECT_MATCH,JEE Main,2026,Session 2,05 Apr,Shift 1,Paper 1 (B.E./B.Tech),JEE Main • 2026 • Session 2 • 05 Apr • Shift 1
